"Jul.Day","YYYY/MM/DD","Wdy","XAU/USD","XAG/USD","XPT/USD","CAD/USD","EUR/USD","JPY/USD","GBP/USD","CHF/USD","AUD/USD","HKD/USD","NZD/USD","KRW/USD","MXN/USD"
2453985,"2006/09/06","Wed",0.00157381,0.077220,0.00078864,1.10530,0.78207,116.741,0.53165,1.23788,1.3056,7.7774,1.5424,956.97,10.9327
2453986,"2006/09/07","Thu",0.00160901,0.076570,0.00079745,1.10990,0.78449,116.379,0.53327,1.24178,1.3163,7.7769,1.5428,955.99,11.0109
2453987,"2006/09/08","Fri",0.00163935,0.081367,0.00081833,1.11900,0.78908,116.891,0.53607,1.24804,1.3265,7.7783,1.5701,956.41,11.0138
2453990,"2006/09/11","Mon",0.00170068,0.085034,0.00083403,1.12180,0.78751,117.589,0.53682,1.24533,1.3318,7.7793,1.5650,957.17,11.0631
2453991,"2006/09/12","Tue",0.00169291,0.088183,0.00082850,1.11860,0.78791,117.822,0.53345,1.24830,1.3285,7.7802,1.5543,959.35,11.0316
2453992,"2006/09/13","Wed",0.00169780,0.090909,0.00084104,1.11910,0.78693,117.466,0.53290,1.24942,1.3271,7.7811,1.5489,958.95,11.0039
2453993,"2006/09/14","Thu",0.00171115,0.088106,0.00084175,1.11590,0.78518,117.487,0.52951,1.25003,1.3251,7.7822,1.5133,957.85,10.9833
2453994,"2006/09/15","Fri",0.00174337,0.093458,0.00086956,1.11950,0.79072,117.718,0.53238,1.25815,1.3305,7.7827,1.5090,956.02,10.9433
2453997,"2006/09/18","Mon",0.00172266,0.091158,0.00086281,1.11710,0.78919,118.024,0.53271,1.25418,1.3267,7.7845,1.5031,956.42,10.9305
2453998,"2006/09/19","Tue",0.00171379,0.091659,0.00086207,1.12320,0.78854,117.576,0.53116,1.25134,1.3267,7.7865,1.5085,952.67,10.9367
2453999,"2006/09/20","Wed",0.00172339,0.093110,0.00088106,1.12730,0.78739,117.305,0.52927,1.25005,1.3256,7.7861,1.5107,950.51,10.9447
2454000,"2006/09/21","Thu",0.00172786,0.090744,0.00088339,1.11950,0.78572,116.760,0.52725,1.25209,1.3230,7.7838,1.5114,943.93,10.9970
2454001,"2006/09/22","Fri",0.00169780,0.088652,0.00086730,1.11720,0.78153,116.460,0.52601,1.23502,1.3310,7.7829,1.5163,946.78,11.0723
2454004,"2006/09/25","Mon",0.00171013,0.090498,0.00088731,1.11620,0.78440,116.441,0.52621,1.23816,1.3304,7.7840,1.4956,944.33,11.1065
2454005,"2006/09/26","Tue",0.00169205,0.090009,0.00088731,1.11600,0.78819,117.153,0.52766,1.24359,1.3313,7.7869,1.5002,944.16,11.0495
2454006,"2006/09/27","Wed",0.00168421,0.086356,0.00087719,1.11510,0.78744,117.539,0.53012,1.24522,1.3342,7.7886,1.5213,943.40,11.0188
2454007,"2006/09/28","Thu",0.00165837,0.085763,0.00086956,1.11090,0.78748,117.855,0.53347,1.24750,1.3359,7.7886,1.5243,943.84,11.0537
2454008,"2006/09/29","Fri",0.00166876,0.086580,0.00087719,1.11530,0.78820,117.996,0.53430,1.25062,1.3405,7.7916,1.5318,945.97,10.9774
2454011,"2006/10/02","Mon",0.00166501,0.086356,0.00086957,1.11550,0.78457,117.719,0.53016,1.24248,1.3366,7.7918,1.5218,947.75,10.9685
2454012,"2006/10/03","Tue",0.00171748,0.088183,0.00089047,1.12110,0.78569,117.849,0.52990,1.24553,1.3439,7.7910,1.5164,947.68,11.0453
2454013,"2006/10/04","Wed",0.00174338,0.092379,0.00090744,1.12870,0.78809,118.016,0.53085,1.25175,1.3447,7.7919,1.5108,949.29,11.0548
2454014,"2006/10/05","Thu",0.00174428,0.091241,0.00092166,1.12690,0.78826,117.692,0.53276,1.25281,1.3425,7.7869,1.5072,949.37,11.0156
2454015,"2006/10/06","Fri",0.00178333,0.090826,0.00093458,1.12640,0.79363,118.894,0.53462,1.26080,1.3454,7.7855,1.5160,948.95,11.0648
2454019,"2006/10/10","Tue",0.00175009,0.089206,0.00093284,1.13190,0.79728,119.677,0.53913,1.26895,1.3438,7.7932,1.5157,960.05,11.0537
2454020,"2006/10/11","Wed",0.00174186,0.089767,0.00093897,1.13580,0.79705,119.495,0.53860,1.27032,1.3435,7.7930,1.5126,958.48,11.0058
2454021,"2006/10/12","Thu",0.00174520,0.088496,0.00093458,1.13570,0.79765,119.547,0.53886,1.27093,1.3320,7.7909,1.5149,957.59,10.9412
2454022,"2006/10/13","Fri",,,,1.13670,0.79993,119.804,0.53910,1.27533,1.3323,7.7894,1.5229,955.21,10.8775
2454025,"2006/10/16","Mon",0.00168039,0.085324,0.00091996,1.13850,0.79889,119.252,0.53748,1.27178,1.3268,7.7839,1.5188,955.12,10.8325
2454026,"2006/10/17","Tue",0.00169491,0.084388,0.00092081,1.13800,0.79597,118.641,0.53377,1.26458,1.3263,7.7805,1.5021,954.70,10.8691
2454027,"2006/10/18","Wed",0.00168350,0.085034,0.00092336,1.13790,0.79909,119.089,0.53551,1.27210,1.3265,7.7841,1.5071,955.42,10.8268
2454028,"2006/10/19","Thu",0.00167434,0.086058,0.00092593,1.13180,0.79408,118.365,0.53311,1.26190,1.3185,7.7877,1.4981,957.53,10.7996
2454029,"2006/10/20","Fri",0.00167616,0.083473,0.00092593,1.12510,0.79294,118.719,0.53123,1.25878,1.3195,7.7851,1.4983,957.53,10.8183
2454032,"2006/10/23","Mon",0.00171600,0.085397,0.00093284,1.12820,0.79720,119.310,0.53451,1.26806,1.3198,7.7818,1.5087,959.35,10.8481
2454033,"2006/10/24","Tue",0.00173732,0.086430,0.00094967,1.12720,0.79588,119.256,0.53338,1.26595,1.3184,7.7815,1.5092,958.50,10.8177
2454034,"2006/10/25","Wed",0.00172191,0.085106,0.00094073,1.12480,0.79429,119.115,0.53273,1.26510,1.3154,7.7820,1.5132,955.65,10.7843
2454035,"2006/10/26","Thu",0.00167715,0.083542,0.00092421,1.12540,0.78937,118.625,0.52975,1.25672,1.3121,7.7812,1.5274,949.70,10.7385
2454036,"2006/10/27","Fri",0.00167715,0.082988,0.00093284,1.11880,0.78590,117.607,0.52729,1.24978,1.3012,7.7755,1.5107,947.33,10.7062
2454039,"2006/10/30","Mon",0.00164339,0.082440,0.00092081,1.12350,0.78643,117.398,0.52564,1.24889,1.3002,7.7749,1.5030,944.91,10.7615
2454040,"2006/10/31","Tue",0.00165632,0.082781,0.00093197,1.12270,0.78291,116.826,0.52404,1.24247,1.2916,7.7783,1.4906,941.86,10.7641
2454041,"2006/11/01","Wed",0.00162840,0.080906,0.00090992,1.13150,0.78305,117.012,0.52382,1.24340,1.2902,7.7767,1.4851,939.78,10.7557
2454042,"2006/11/02","Thu",0.00161095,0.080580,0.00090253,1.13620,0.78251,117.110,0.52393,1.24447,1.2919,7.7764,1.4845,939.01,10.8416
2454043,"2006/11/03","Fri",0.00160578,0.079239,0.00083333,1.12900,0.78714,118.059,0.52605,1.25501,1.2990,7.7777,1.4928,936.93,10.8038
2454046,"2006/11/06","Mon",0.00159719,0.079936,0.00084926,1.12930,0.78653,118.400,0.52727,1.25660,1.2976,7.7819,1.4966,942.66,10.8274
2454047,"2006/11/07","Tue",0.00159809,0.079239,0.00084104,1.12770,0.78090,117.444,0.52361,1.24607,1.2887,7.7850,1.4883,938.19,10.8121
2454048,"2006/11/08","Wed",0.00160463,0.079334,0.00085690,1.12770,0.78280,117.751,0.52478,1.24952,1.2977,7.7839,1.4968,935.07,10.8642
2454049,"2006/11/09","Thu",0.00159936,0.079397,0.00083893,1.12920,0.77913,117.920,0.52450,1.24224,1.3011,7.7840,1.5038,936.32,10.8681
2454050,"2006/11/10","Fri",0.00158906,0.076775,0.00081967,1.13070,0.77754,117.488,0.52296,1.23885,1.3034,7.7826,1.5010,933.69,10.9141
2454054,"2006/11/14","Tue",0.00159490,0.077821,0.00084317,1.13950,0.78059,117.729,0.52762,1.24495,1.3063,7.7847,1.5153,937.09,10.8627
2454055,"2006/11/15","Wed",0.00161878,0.078802,0.00086207,1.13900,0.78067,118.068,0.52960,1.24726,1.3083,7.7862,1.5170,941.32,10.8580
2454056,"2006/11/16","Thu",0.00162668,0.077280,0.00086207,1.14040,0.78072,118.127,0.52904,1.24662,1.3017,7.7859,1.5031,937.83,10.8506
2454057,"2006/11/17","Fri",0.00161161,0.078431,0.00086207,1.14590,0.77984,117.733,0.52806,1.24432,1.3011,7.7878,1.5070,939.26,10.9656
2454060,"2006/11/20","Mon",0.00159872,0.077399,0.00079239,1.14730,0.78069,118.168,0.52735,1.24355,1.3020,7.7866,1.4968,935.04,10.9580
2454061,"2006/11/21","Tue",0.00160128,0.077399,0.00073801,1.14740,0.77975,117.985,0.52679,1.24177,1.3000,7.7862,1.4946,935.13,11.0010
2454062,"2006/11/22","Wed",0.00158278,0.076511,0.00087719,1.14130,0.77355,116.626,0.52236,1.22760,1.2892,7.7867,1.4884,933.96,10.9740
2454063,"2006/11/23","Thu",,,,1.14180,0.77217,116.214,0.52201,1.22340,1.2913,7.7827,1.4924,930.56,10.9683
2454064,"2006/11/24","Fri",0.00156372,0.074822,0.00083893,1.13460,0.76450,115.929,0.51773,1.21154,1.2851,7.7770,1.4901,932.29,11.0262
2454067,"2006/11/27","Mon",0.00156556,0.074157,0.00085179,1.13300,0.76214,116.134,0.51631,1.20840,1.2847,7.7761,1.4930,930.98,11.0537
2454068,"2006/11/28","Tue",0.00156985,0.074405,0.00084388,1.13110,0.75979,116.153,0.51339,1.20625,1.2781,7.7755,1.4789,930.95,11.0351
2454069,"2006/11/29","Wed",0.00156862,0.073260,0.00087336,1.13600,0.76073,116.287,0.51308,1.20993,1.2763,7.7754,1.4726,930.38,11.0077
2454070,"2006/11/30","Thu",0.00154631,0.073099,0.00085397,1.14150,0.75416,115.560,0.50788,1.19667,1.2665,7.7782,1.4599,929.56,10.9971
2454071,"2006/12/01","Fri",0.00154142,0.072202,0.00086505,1.14450,0.75098,115.350,0.50519,1.19480,1.2637,7.7750,1.4609,928.22,10.9837
2454074,"2006/12/04","Mon",0.00154799,0.071174,0.00086356,1.14540,0.75034,115.370,0.50536,1.19474,1.2669,7.7725,1.4480,927.45,10.9608
2454075,"2006/12/05","Tue",0.00154822,0.071200,0.00087642,1.14170,0.75038,114.986,0.50645,1.19114,1.2718,7.7714,1.4574,924.45,10.8837
2454076,"2006/12/06","Wed",0.00157233,0.073099,0.00088810,1.14690,0.75147,115.070,0.50788,1.19282,1.2700,7.7703,1.4603,916.05,10.8608
2454077,"2006/12/07","Thu",0.00159299,0.073153,0.00089127,1.14810,0.75211,115.133,0.50952,1.19544,1.2646,7.7668,1.4480,914.09,10.8722
2454078,"2006/12/08","Fri",0.00156887,0.072254,0.00089525,1.15010,0.75679,116.230,0.51136,1.20429,1.2722,7.7741,1.4496,920.08,10.8500
2454081,"2006/12/11","Mon",0.00159553,0.072886,0.00090416,1.14750,0.75628,117.020,0.51148,1.20372,1.2753,7.7735,1.4529,926.15,10.8357
2454082,"2006/12/12","Tue",0.00159235,0.072202,0.00090090,1.15480,0.75566,117.156,0.50881,1.20292,1.2746,7.7733,1.4486,922.36,10.8432
2454083,"2006/12/13","Wed",0.00160256,0.072490,0.00090416,1.15450,0.75670,117.435,0.50859,1.20650,1.2713,7.7714,1.4484,922.86,10.8302
2454084,"2006/12/14","Thu",0.00159388,0.072622,0.00090090,1.15680,0.75905,117.608,0.50895,1.21271,1.2756,7.7711,1.4483,921.02,10.7910
2454085,"2006/12/15","Fri",0.00160321,0.072833,0.00090253,1.15740,0.76366,117.850,0.51185,1.22088,1.2779,7.7724,1.4478,922.97,10.7665
2454088,"2006/12/18","Mon",0.00162867,0.077101,0.00090580,1.15740,0.76497,118.126,0.51392,1.22438,1.2826,7.7727,1.4498,927.40,10.8168
2454089,"2006/12/19","Tue",0.00161160,0.080257,0.00089445,1.15580,0.75790,117.939,0.50847,1.21420,1.2749,7.7755,1.4395,932.10,10.8526
2454090,"2006/12/20","Wed",0.00161485,0.078125,0.00089127,1.14860,0.75850,118.389,0.50891,1.21700,1.2727,7.7746,1.4381,926.29,10.8154
2454091,"2006/12/21","Thu",0.00161160,0.079872,0.00089366,1.15370,0.75837,118.268,0.50940,1.21557,1.2733,7.7759,1.4358,927.41,10.8431
2454092,"2006/12/22","Fri",,0.080000,0.00089365,1.15740,0.76150,118.915,0.51099,1.22076,1.2773,7.7774,1.4299,928.89,10.8574
2454097,"2006/12/27","Wed",0.00159109,0.077760,0.00088968,1.16120,0.76189,118.769,0.51114,1.22541,1.2755,7.7753,1.4236,930.45,10.8828
2454098,"2006/12/28","Thu",0.00158228,0.077882,0.00089445,1.15990,0.75994,118.940,0.50969,1.22095,1.2685,7.7722,1.4173,929.41,10.8707
2454099,"2006/12/29","Fri",,0.077519,0.00089445,1.16530,0.75782,119.030,0.51056,1.21970,1.2684,7.7776,1.4192,930.01,10.7998
2454103,"2007/01/02","Tue",,,,1.16490,0.75262,118.819,0.50670,1.21268,1.2565,7.7800,1.4117,925.26,10.7761
2454104,"2007/01/03","Wed",0.00155618,0.077459,0.00088028,1.16990,0.75933,119.598,0.51284,1.22644,1.2637,7.7869,1.4182,926.29,10.7626
2454105,"2007/01/04","Thu",0.00159058,0.079239,0.00088652,1.17670,0.76374,119.293,0.51436,1.23150,1.2725,7.7887,1.4329,931.67,10.8652
2454106,"2007/01/05","Fri",0.00164069,0.078740,0.00089286,1.17550,0.76900,118.785,0.51802,1.23659,1.2827,7.7911,1.4552,934.42,10.9655
2454109,"2007/01/08","Mon",0.00164069,0.081900,0.00089286,1.17770,0.76793,118.493,0.51592,1.23578,1.2801,7.7948,1.4536,938.41,10.9758
2454110,"2007/01/09","Tue",0.00164042,0.080906,0.00089047,1.17840,0.76959,119.452,0.51551,1.24186,1.2831,7.7977,1.4502,938.96,11.0234
2454111,"2007/01/10","Wed",0.00164365,0.080321,0.00087489,1.17720,0.77285,119.536,0.51722,1.24611,1.2877,7.7989,1.4549,938.01,11.0225
2454112,"2007/01/11","Thu",0.00163399,0.080580,0.00087489,1.17620,0.77499,120.500,0.51443,1.24836,1.2785,7.7979,1.4437,938.71,10.9618
2454113,"2007/01/12","Fri",0.00161355,0.080451,0.00087951,1.17020,0.77374,120.440,0.51103,1.24861,1.2779,7.7993,1.4463,939.92,10.9878
2454116,"2007/01/15","Mon",0.00159490,0.077610,,1.16810,0.77327,120.485,0.50907,1.24771,1.2762,7.7986,1.4398,938.23,10.9373
2454117,"2007/01/16","Tue",0.00159477,0.077882,,1.17460,0.77424,120.645,0.51005,1.24825,1.2776,7.8010,1.4393,935.19,10.9878
2454118,"2007/01/17","Wed",0.00159617,0.079681,,1.17370,0.77237,120.540,0.50709,1.24571,1.2713,7.8044,1.4474,936.71,10.9182
2454119,"2007/01/18","Thu",0.00157480,0.077882,,1.17520,0.77275,121.330,0.50732,1.25021,1.2688,7.8104,1.4400,936.41,10.9219
2454120,"2007/01/19","Fri",0.00158983,0.078616,,1.17200,0.77115,121.225,0.50609,1.24800,1.2670,7.8075,1.4380,936.10,10.8922
2454123,"2007/01/22","Mon",0.00156495,0.077730,,1.17590,0.77179,121.566,0.50579,1.24843,1.2670,7.7976,1.4298,939.97,10.9082
2454124,"2007/01/23","Tue",0.00155642,0.076394,,1.18160,0.76777,121.538,0.50388,1.24053,1.2625,7.8003,1.4243,940.02,10.9610
2454125,"2007/01/24","Wed",0.00155739,0.075758,,1.18240,0.77150,120.776,0.50832,1.24818,1.2794,7.8037,1.4360,936.18,10.9482
2454126,"2007/01/25","Thu",0.00153434,0.074738,,1.17830,0.77048,120.975,0.50749,1.24398,1.2862,7.8066,1.4291,935.90,10.9916
2454127,"2007/01/26","Fri",0.00154918,0.075643,,1.17980,0.77461,121.541,0.51027,1.25350,1.2948,7.8094,1.4388,940.83,11.0468
2454130,"2007/01/29","Mon",0.00155099,0.075472,,1.18160,0.77239,121.815,0.51045,1.25289,1.2945,7.8116,1.4343,940.76,11.0948
2454131,"2007/01/30","Tue",0.00154990,0.076046,,1.18140,0.77201,121.732,0.50980,1.25321,1.2948,7.8103,1.4515,942.86,11.0515
2454132,"2007/01/31","Wed",0.00153728,0.074850,,1.17920,0.76931,121.031,0.50997,1.24704,1.2921,7.8083,1.4590,941.85,11.0412
2454133,"2007/02/01","Thu",0.00151469,0.073638,,1.17550,0.76800,120.676,0.50799,1.24287,1.2912,7.8048,1.4675,936.65,10.9860
2454134,"2007/02/02","Fri",0.00154871,0.073206,,1.18380,0.77166,121.031,0.50855,1.24768,1.2909,7.8072,1.4713,937.29,11.0019
2454137,"2007/02/05","Mon",0.00153989,0.075245,,1.18180,0.77328,120.346,0.51021,1.24821,1.2872,7.8092,1.4630,935.71,10.9325
2454138,"2007/02/06","Tue",0.00153081,0.073206,,1.18200,0.77109,120.355,0.50780,1.24160,1.2873,7.8093,1.4711,932.91,10.9242
2454139,"2007/02/07","Wed",0.00152963,0.073260,,1.18520,0.76806,120.656,0.50765,1.23987,1.2845,7.8133,1.4598,933.23,10.9437
2454140,"2007/02/08","Thu",0.00152439,0.073910,,1.18530,0.76718,121.196,0.51058,1.24729,1.2802,7.8144,1.4570,934.78,10.9648
2454141,"2007/02/09","Fri",0.00150489,0.072254,,1.17390,0.76901,121.597,0.51266,1.24883,1.2879,7.8133,1.4630,934.63,10.9608
2454144,"2007/02/12","Mon",0.00150478,0.072569,,1.17460,0.77144,121.784,0.51353,1.25331,1.2943,7.8141,1.4591,937.43,11.0084
2454145,"2007/02/13","Tue",0.00149746,0.072516,,1.16860,0.76791,121.236,0.51433,1.24891,1.2864,7.8144,1.4519,939.39,10.9934
2454146,"2007/02/14","Wed",0.00149644,0.071633,,1.16600,0.76189,120.803,0.50953,1.23990,1.2765,7.8136,1.4400,938.81,10.9176
2454147,"2007/02/15","Thu",0.00150433,0.071531,,1.16390,0.76107,119.485,0.51205,1.23635,1.2747,7.8090,1.4412,934.86,10.9492
2454148,"2007/02/16","Fri",0.00150354,0.071942,,1.16370,0.76128,119.244,0.51287,1.23417,1.2710,7.8126,1.4337,936.20,10.9887
2454151,"2007/02/19","Mon",0.00149086,0.071276,,1.16390,0.76072,119.620,0.51280,1.23334,1.2719,7.8136,1.4251,936.36,10.9802
2454152,"2007/02/20","Tue",0.00150625,0.071942,,1.16980,0.76139,120.102,0.51157,1.23710,1.2737,7.8143,1.4278,938.09,10.9737
2454153,"2007/02/21","Wed",0.00151229,0.072780,,1.16120,0.76194,121.009,0.51224,1.23941,1.2662,7.8131,1.4163,938.72,10.9858
2454154,"2007/02/22","Thu",0.00147797,0.070175,,1.16160,0.76141,121.316,0.51100,1.23851,1.2666,7.8114,1.4176,939.05,10.9792
2454155,"2007/02/23","Fri",0.00146412,0.070028,0.00081037,1.15850,0.75967,121.093,0.50921,1.23311,1.2628,7.8090,1.4151,938.06,11.0333
2454158,"2007/02/26","Mon",0.00145826,0.068587,0.00080906,1.16000,0.76001,120.770,0.50942,1.23286,1.2607,7.8130,1.4086,938.51,11.0687
2454159,"2007/02/27","Tue",0.00147885,0.069013,0.00080906,1.16390,0.75504,118.681,0.50863,1.22066,1.2607,7.8139,1.4189,938.63,11.1485
2454160,"2007/02/28","Wed",0.00150557,0.069881,0.00080710,1.17000,0.75586,118.337,0.50989,1.21888,1.2672,7.8121,1.4265,942.03,11.1535
2454161,"2007/03/01","Thu",0.00149165,0.069979,0.00080128,1.17130,0.75911,117.518,0.51075,1.22278,1.2719,7.8117,1.4400,941.56,11.1872
2454162,"2007/03/02","Fri",0.00153398,0.073910,0.00083126,1.17530,0.75865,116.841,0.51397,1.21742,1.2765,7.8149,1.4519,943.26,11.1827
2454165,"2007/03/05","Mon",0.00157047,0.073910,0.00083125,1.18110,0.76372,116.022,0.51992,1.22191,1.2941,7.8152,1.4743,951.73,11.1741
2454166,"2007/03/06","Tue",0.00155340,0.077310,0.00084034,1.17600,0.76294,116.516,0.51898,1.22424,1.2926,7.8154,1.4694,947.62,11.1469
2454167,"2007/03/07","Wed",0.00154703,0.077579,0.00084317,1.17860,0.76063,116.428,0.51779,1.22097,1.2880,7.8179,1.4625,948.95,11.1610
2454168,"2007/03/08","Thu",0.00152847,0.076394,0.00083682,1.18010,0.76160,117.341,0.51816,1.22889,1.2890,7.8132,1.4605,947.87,11.1435
2454169,"2007/03/09","Fri",0.00153316,0.076511,0.00083125,1.17120,0.76230,118.160,0.51766,1.23350,1.2811,7.8144,1.4463,946.04,11.1225
2454172,"2007/03/12","Mon",0.00154381,0.077101,0.00083126,1.16920,0.75833,117.520,0.51833,1.22506,1.2763,7.8146,1.4429,944.43,11.1565
2454173,"2007/03/13","Tue",0.00153657,0.077399,0.00081967,1.16870,0.75762,116.928,0.51763,1.22198,1.2705,7.8151,1.4338,944.78,11.1624
2454174,"2007/03/14","Wed",0.00155461,0.079051,0.00083125,1.17540,0.75618,116.376,0.51714,1.21400,1.2726,7.8153,1.4486,946.38,11.1836
2454175,"2007/03/15","Thu",0.00154201,0.077519,0.00082305,1.17580,0.75488,117.228,0.51636,1.21441,1.2685,7.8118,1.4390,945.18,11.1450
2454176,"2007/03/16","Fri",0.00153092,0.076511,0.00082034,1.17400,0.75146,116.816,0.51491,1.20794,1.2582,7.8111,1.4333,944.49,11.1597
2454179,"2007/03/19","Mon",0.00152671,0.075988,0.00081566,1.17520,0.75198,117.520,0.51386,1.21255,1.2509,7.8126,1.4245,943.94,11.1499
2454180,"2007/03/20","Tue",0.00151745,0.075472,0.00081235,1.16390,0.75246,117.341,0.51075,1.21391,1.2476,7.8127,1.4201,941.67,11.1059
2454181,"2007/03/21","Wed",0.00151803,0.075019,0.00081169,1.15780,0.75162,117.830,0.51031,1.21528,1.2480,7.8109,1.4192,938.25,11.0794
2454182,"2007/03/22","Thu",0.00150830,0.074766,0.00080906,1.15760,0.74863,117.750,0.50834,1.21151,1.2372,7.8096,1.3999,937.33,11.0143
2454183,"2007/03/23","Fri",0.00152381,0.074794,0.00081169,1.16000,0.75173,117.839,0.50947,1.21721,1.2402,7.8110,1.4038,937.75,11.0161
2454186,"2007/03/26","Mon",0.00150830,0.075415,0.00080841,1.16270,0.74989,117.849,0.50782,1.21444,1.2353,7.8132,1.3966,937.66,11.0313
2454187,"2007/03/27","Tue",0.00150602,0.074962,0.00080710,1.15840,0.74871,117.807,0.50856,1.21324,1.2363,7.8133,1.3923,941.02,11.0534
2454188,"2007/03/28","Wed",0.00149982,0.074850,0.00080257,1.15800,0.75010,116.817,0.50998,1.21511,1.2401,7.8141,1.4071,939.17,11.0919
2454189,"2007/03/29","Thu",0.00151286,0.074963,0.00080580,1.15780,0.74987,117.759,0.50953,1.21656,1.2380,7.8129,1.3998,940.54,11.0583
2454190,"2007/03/30","Fri",0.00151114,0.074906,0.00080386,1.15290,0.74776,117.570,0.50795,1.21256,1.2340,7.8138,1.3973,941.14,11.0431
2454193,"2007/04/02","Mon",0.00151918,0.074991,0.00080972,1.15610,0.74775,117.705,0.50544,1.21401,1.2246,7.8158,1.3862,936.87,11.0315
2454194,"2007/04/03","Tue",0.00150546,0.075301,0.00080321,1.15730,0.74829,118.843,0.50557,1.21911,1.2300,7.8155,1.3878,936.33,10.9801
2454195,"2007/04/04","Wed",0.00148755,0.074349,0.00080128,1.15840,0.74832,118.713,0.50627,1.21949,1.2227,7.8168,1.3878,936.46,11.0009
2454196,"2007/04/05","Thu",0.00148478,0.073638,0.00079936,1.15090,0.74487,118.650,0.50743,1.21455,1.2207,7.8165,1.3835,932.66,10.9924
2454200,"2007/04/09","Mon",,,,1.15220,0.74818,119.287,0.51000,1.22509,1.2246,7.8177,1.3887,932.96,10.9733
2454201,"2007/04/10","Tue",0.00147624,0.072254,0.00079239,1.14800,0.74415,119.063,0.50716,1.21636,1.2120,7.8130,1.3721,934.09,11.0173
2454202,"2007/04/11","Wed",0.00147449,0.071839,0.00079051,1.14500,0.74428,119.371,0.50541,1.21952,1.2107,7.8132,1.3734,932.41,10.9885
2454203,"2007/04/12","Thu",0.00147655,0.072254,0.00079051,1.13630,0.74161,119.009,0.50588,1.21568,1.2084,7.8146,1.3723,931.39,11.0107
2454204,"2007/04/13","Fri",0.00146681,0.072046,0.00078989,1.13800,0.73978,119.262,0.50434,1.21555,1.2012,7.8126,1.3561,928.98,10.9952
2454207,"2007/04/16","Mon",0.00145666,0.070972,0.00078370,1.13100,0.73806,119.848,0.50238,1.21339,1.2010,7.8136,1.3500,929.34,10.9913
2454208,"2007/04/17","Tue",0.00145349,0.071633,0.00078740,1.12940,0.73701,118.960,0.49850,1.20920,1.1953,7.8122,1.3436,929.55,10.9864
2454209,"2007/04/18","Wed",0.00145191,0.071633,0.00078064,1.12880,0.73677,118.273,0.49898,1.20559,1.1972,7.8100,1.3457,928.29,10.9912
2454210,"2007/04/19","Thu",0.00146649,0.072280,0.00077399,1.12860,0.73500,118.377,0.49934,1.20461,1.1971,7.8136,1.3447,928.89,11.0000
2454211,"2007/04/20","Fri",0.00144634,0.072098,0.00075930,1.12270,0.73523,118.830,0.49889,1.20811,1.1959,7.8140,1.3402,927.85,10.9853
2454214,"2007/04/23","Mon",0.00145201,0.072150,0.00075873,1.12270,0.73644,118.491,0.49962,1.20877,1.1993,7.8150,1.3404,926.32,10.9639
2454215,"2007/04/24","Tue",0.00145264,0.071276,0.00075700,1.12290,0.73411,118.524,0.49933,1.20328,1.2072,7.8159,1.3467,927.25,10.9980
2454216,"2007/04/25","Wed",0.00146199,0.072516,0.00076511,1.11450,0.73284,118.640,0.49899,1.20291,1.2003,7.8183,1.3421,926.43,10.9372
2454217,"2007/04/26","Thu",0.00148589,0.073206,0.00076923,1.12020,0.73581,119.513,0.50244,1.20920,1.2114,7.8213,1.3565,928.85,10.9288
2454218,"2007/04/27","Fri",0.00147601,0.074906,0.00078064,1.11530,0.73394,119.604,0.50045,1.20834,1.2033,7.8215,1.3496,929.42,10.9236
2454221,"2007/04/30","Mon",0.00147710,0.074074,0.00077761,1.10670,0.73214,119.436,0.50002,1.20621,1.2012,7.8215,1.3470,930.78,10.9250
2454222,"2007/05/01","Tue",0.00148456,0.074349,0.00077821,1.10890,0.73530,119.790,0.50016,1.21523,1.2068,7.8225,1.3484,931.07,10.9359
2454223,"2007/05/02","Wed",0.00149365,0.075873,0.00077821,1.10870,0.73551,120.055,0.50229,1.21368,1.2124,7.8218,1.3539,930.12,10.9339
2454224,"2007/05/03","Thu",0.00148324,0.075019,0.00076982,1.10700,0.73716,120.339,0.50307,1.21514,1.2133,7.8216,1.3583,927.14,10.8957
2454225,"2007/05/04","Fri",0.00145180,0.074627,0.00076278,1.10690,0.73597,120.172,0.50172,1.21131,1.2187,7.8210,1.3603,927.83,10.8840
2454228,"2007/05/07","Mon",,,,1.10240,0.73444,119.970,0.50141,1.20956,1.2116,7.8185,1.3553,922.51,10.8504
2454229,"2007/05/08","Tue",0.00146145,0.074184,0.00075301,1.10480,0.73900,119.892,0.50250,1.21822,1.2084,7.8183,1.3566,922.97,10.8527
2454230,"2007/05/09","Wed",0.00146413,0.074349,0.00075415,1.10640,0.73804,119.805,0.50091,1.21663,1.2071,7.8199,1.3617,923.54,10.8258
2454231,"2007/05/10","Thu",0.00148478,0.075245,,1.10730,0.74007,120.384,0.50426,1.21936,1.2020,7.8206,1.3650,925.06,10.8135
2454232,"2007/05/11","Fri",0.00149477,0.076687,0.00075529,1.11350,0.73972,120.197,0.50446,1.21867,1.2012,7.8203,1.3624,926.37,10.8212
2454235,"2007/05/14","Mon",0.00149209,0.075815,0.00075245,1.10690,0.73838,120.354,0.50502,1.21946,1.2002,7.8117,1.3552,923.96,10.7990
2454236,"2007/05/15","Tue",0.00149645,0.076805,0.00075758,1.09770,0.73513,120.230,0.50351,1.21359,1.1980,7.8144,1.3538,923.99,10.7935
