"Jul.Day","YYYY/MM/DD","Wdy","XAU/USD","XAG/USD","XPT/USD","CAD/USD","EUR/USD","JPY/USD","GBP/USD","CHF/USD","AUD/USD","HKD/USD","NZD/USD","KRW/USD","MXN/USD"
2455443,"2010/09/03","Fri",0.00080613,0.050865,0.00064391,1.04110,0.77613,84.436,0.64725,1.01749,1.09233,7.7715,1.3872,1173.7,12.946
2455447,"2010/09/07","Tue",0.00079570,0.050891,0.00064267,1.04270,0.78605,83.751,0.65299,1.01164,1.09390,7.7684,1.3858,1178.2,13.061
2455448,"2010/09/08","Wed",0.00079681,0.049950,0.00064309,1.03590,0.78573,83.879,0.64466,1.01083,1.08881,7.7693,1.3827,1171.8,13.015
2455449,"2010/09/09","Thu",0.00079681,0.050075,0.00064433,1.03280,0.78690,83.831,0.64740,1.01504,1.08147,7.7694,1.3765,1168.3,13.016
2455450,"2010/09/10","Fri",0.00080225,0.050251,0.00064725,1.03580,0.78553,84.143,0.64998,1.01759,1.08031,7.7664,1.3741,1166.4,12.962
2455453,"2010/09/13","Mon",0.00080402,0.050176,0.00064600,1.02790,0.77583,83.501,0.64664,1.00804,1.06839,7.7671,1.3629,1160.2,12.865
2455454,"2010/09/14","Tue",0.00079020,0.049237,0.00063735,1.02220,0.76840,83.038,0.64281,0.99397,1.05971,7.7662,1.3562,1160.3,12.819
2455455,"2010/09/15","Wed",0.00078927,0.048924,0.00063111,1.02820,0.76881,85.612,0.63939,1.00332,1.06439,7.7672,1.3637,1160.5,12.779
2455456,"2010/09/16","Thu",0.00078585,0.048170,0.00062422,1.02740,0.76466,85.760,0.64060,1.01431,1.06943,7.7673,1.3839,1163.5,12.855
2455457,"2010/09/17","Fri",0.00078493,0.047962,0.00061805,1.03310,0.76656,85.806,0.63969,1.00958,1.06637,7.7651,1.3773,1160.8,12.808
2455460,"2010/09/20","Mon",0.00078171,0.047824,0.00061881,1.02810,0.76490,85.746,0.64256,1.00518,1.05511,7.7639,1.3704,1163.0,12.771
2455461,"2010/09/21","Tue",0.00078431,0.048170,0.00061919,1.03150,0.76125,85.389,0.64308,1.00389,1.05556,7.7622,1.3728,1160.3,12.765
2455462,"2010/09/22","Wed",0.00077310,0.047438,0.00061275,1.03270,0.74714,84.371,0.63909,0.98663,1.04885,7.7582,1.3601,1160.3,12.698
2455463,"2010/09/23","Thu",0.00077474,0.047438,0.00061312,1.03100,0.74944,84.301,0.63607,0.98472,1.04851,7.7595,1.3661,1152.0,12.643
2455464,"2010/09/24","Fri",0.00077101,0.046838,0.00060790,1.02630,0.74208,84.261,0.63180,0.98305,1.04352,7.7565,1.3628,1155.7,12.551
2455467,"2010/09/27","Mon",0.00077101,0.046425,0.00061200,1.02600,0.74213,84.167,0.63092,0.98332,1.03909,7.7583,1.3607,1146.4,12.518
2455468,"2010/09/28","Tue",0.00077280,0.047248,0.00061958,1.03060,0.73625,83.789,0.63266,0.97567,1.03391,7.7578,1.3543,1146.4,12.494
2455469,"2010/09/29","Wed",0.00076482,0.045725,0.00060716,1.03000,0.73336,83.604,0.63264,0.97547,1.02959,7.7582,1.3554,1139.4,12.491
2455470,"2010/09/30","Thu",0.00076511,0.045310,0.00060168,1.02980,0.73526,83.520,0.63576,0.98104,1.03716,7.7604,1.3643,1140.4,12.628
2455471,"2010/10/01","Fri",0.00075973,0.045558,0.00059559,1.02150,0.72710,83.320,0.63184,0.97611,1.02985,7.7578,1.3474,1131.2,12.545
2455474,"2010/10/04","Mon",0.00076132,0.045393,0.00059988,1.02340,0.73063,83.339,0.63095,0.97281,1.03458,7.7584,1.3492,1123.4,12.610
2455475,"2010/10/05","Tue",0.00075160,0.044964,0.00059207,1.01680,0.72293,83.208,0.62835,0.96681,1.03114,7.7562,1.3360,1131.0,12.516
2455476,"2010/10/06","Wed",0.00074267,0.043630,0.00059032,1.00730,0.71822,82.837,0.62886,0.96052,1.02243,7.7556,1.3254,1118.0,12.480
2455477,"2010/10/07","Thu",0.00074349,0.042772,0.00058038,1.01660,0.71839,82.383,0.62780,0.96681,1.01863,7.7532,1.3341,1115.9,12.547
2455478,"2010/10/08","Fri",0.00074543,0.044703,0.00059418,1.01360,0.71825,81.874,0.62700,0.96121,1.01370,7.7577,1.3255,1121.2,12.467
2455482,"2010/10/12","Tue",0.00074156,0.043422,0.00059330,1.01100,0.72225,81.730,0.63298,0.95984,1.01557,7.7585,1.3276,1130.9,12.429
2455483,"2010/10/13","Wed",0.00073233,0.042499,0.00058962,1.00300,0.71612,81.811,0.63121,0.95898,1.00805,7.7604,1.3111,1119.4,12.374
2455484,"2010/10/14","Thu",0.00072820,0.040833,0.00058548,1.00360,0.71097,81.461,0.62534,0.95318,1.00571,7.7582,1.3188,1110.2,12.418
2455485,"2010/10/15","Fri",0.00073126,0.040950,0.00059137,1.01080,0.71445,81.319,0.62403,0.95638,1.01191,7.7578,1.3229,1109.5,12.416
2455488,"2010/10/18","Mon",0.00073140,0.041632,0.00059312,1.01490,0.71542,81.192,0.62873,0.95592,1.00845,7.7574,1.3211,1115.3,12.422
2455489,"2010/10/19","Tue",0.00074683,0.041220,0.00059809,1.02980,0.72333,81.601,0.63540,0.97078,1.02478,7.7600,1.3350,1127.9,12.464
2455490,"2010/10/20","Wed",0.00074683,0.042176,0.00059880,1.02450,0.71688,81.116,0.63069,0.96197,1.01556,7.7631,1.3267,1124.6,12.403
2455491,"2010/10/21","Thu",0.00074432,0.041841,0.00059453,1.02330,0.71569,81.150,0.63484,0.96438,1.01689,7.7642,1.3335,1129.5,12.390
2455492,"2010/10/22","Fri",0.00075614,0.043384,0.00059773,1.02630,0.71925,81.517,0.63797,0.97939,1.02221,7.7651,1.3424,1126.6,12.402
2455495,"2010/10/25","Mon",0.00074766,0.042176,0.00058754,1.01980,0.71500,80.617,0.63507,0.97124,1.00681,7.7583,1.3270,1115.8,12.328
2455496,"2010/10/26","Tue",0.00075216,0.042589,0.00058962,1.02230,0.72089,81.264,0.63016,0.98279,1.01409,7.7588,1.3339,1122.2,12.384
2455497,"2010/10/27","Wed",0.00075500,0.042070,0.00058997,1.03200,0.72528,81.581,0.63367,0.98945,1.03107,7.7592,1.3450,1132.8,12.465
2455498,"2010/10/28","Thu",0.00074991,0.042141,0.00059347,1.02020,0.71800,80.968,0.62724,0.98351,1.02183,7.7566,1.3251,1123.6,12.407
2455499,"2010/10/29","Fri",0.00074253,0.041736,0.00058824,1.01880,0.71975,80.474,0.62423,0.98511,1.02084,7.7518,1.3115,1124.5,12.343
2455502,"2010/11/01","Mon",0.00073828,0.040145,0.00058309,1.01360,0.72009,80.701,0.62310,0.99373,1.01239,7.7520,1.3028,1117.5,12.343
2455503,"2010/11/02","Tue",0.00074019,0.040437,0.00058207,1.00990,0.71300,80.792,0.62463,0.97821,1.00109,7.7515,1.2959,1111.0,12.302
2455504,"2010/11/03","Wed",0.00074322,0.040000,0.00058514,1.00920,0.71357,81.387,0.62193,0.97943,1.00368,7.7509,1.2895,1110.2,12.303
2455505,"2010/11/04","Thu",0.00072411,0.039401,0.00057471,1.00240,0.70304,80.579,0.61418,0.96283,0.98632,7.7506,1.2587,1107.6,12.236
2455506,"2010/11/05","Fri",0.00071659,0.038256,0.00056689,1.00150,0.71261,81.357,0.61688,0.95828,0.98641,7.7506,1.2591,1109.1,12.213
2455509,"2010/11/08","Mon",0.00072020,0.037425,0.00057078,1.00220,0.71801,81.150,0.61918,0.96449,0.98681,7.7506,1.2656,1116.0,12.249
2455510,"2010/11/09","Tue",0.00070373,0.035026,0.00055991,1.00130,0.72140,81.143,0.62320,0.96474,0.98845,7.7511,1.2712,1112.6,12.217
2455511,"2010/11/10","Wed",0.00071917,0.036324,0.00056561,1.00170,0.72851,82.512,0.62229,0.97432,0.99751,7.7510,1.2798,1110.5,12.258
2455513,"2010/11/12","Fri",0.00072020,0.037327,0.00058411,1.00800,0.72996,82.420,0.61848,0.97599,1.00951,7.7516,1.2879,1127.5,12.270
2455516,"2010/11/15","Mon",0.00073073,0.038447,0.00059701,1.00650,0.73456,82.908,0.62256,0.98387,1.00973,7.7527,1.2873,1136.0,12.288
2455517,"2010/11/16","Tue",0.00074129,0.039247,0.00060314,1.02310,0.73982,83.450,0.62972,0.99243,1.02515,7.7548,1.3031,1130.5,12.445
2455518,"2010/11/17","Wed",0.00074766,0.039683,0.00061087,1.02070,0.73777,83.187,0.62739,0.98943,1.01836,7.7561,1.2955,1144.3,12.368
2455519,"2010/11/18","Thu",0.00074060,0.037636,0.00060386,1.01740,0.73437,83.668,0.62463,0.99696,1.01123,7.7532,1.2867,1130.4,12.296
2455520,"2010/11/19","Fri",0.00074488,0.036941,0.00060606,1.02080,0.73244,83.467,0.62660,0.99804,1.01572,7.7540,1.2865,1131.7,12.300
2455523,"2010/11/22","Mon",0.00073719,0.036470,0.00060350,1.01870,0.73468,83.500,0.62770,0.99173,1.01363,7.7545,1.2954,1128.1,12.302
2455524,"2010/11/23","Tue",0.00072595,0.036617,0.00060976,1.02450,0.74705,82.888,0.63202,0.99524,1.02789,7.7593,1.3123,1164.2,12.474
2455525,"2010/11/24","Wed",0.00072860,0.036483,0.00060169,1.01080,0.74852,83.399,0.63373,0.99390,1.01772,7.7592,1.3105,1148.6,12.402
2455526,"2010/11/25","Thu",0.00072860,0.036483,0.00060169,1.00830,0.74772,83.676,0.63399,0.99911,1.01931,7.7597,1.3137,1141.9,12.372
2455527,"2010/11/26","Fri",0.00073801,0.037566,0.00061013,1.01910,0.75517,84.084,0.64046,1.00177,1.03746,7.7639,1.3329,1155.4,12.495
2455530,"2010/11/29","Mon",0.00073692,0.037397,0.00061125,1.02270,0.76378,84.312,0.64284,1.00137,1.04240,7.7655,1.3430,1164.8,12.565
2455531,"2010/11/30","Tue",0.00072280,0.036860,0.00060314,1.02640,0.76717,83.583,0.64198,0.99864,1.04097,7.7654,1.3429,1158.5,12.455
2455532,"2010/12/01","Wed",0.00072176,0.034795,0.00059701,1.01600,0.76054,84.036,0.64097,0.99980,1.03388,7.7669,1.3340,1150.6,12.374
2455533,"2010/12/02","Thu",0.00071994,0.035088,0.00058824,1.00460,0.75596,83.508,0.64065,0.99024,1.02323,7.7664,1.3229,1149.4,12.348
2455534,"2010/12/03","Fri",0.00071250,0.034795,0.00058207,1.00600,0.74818,82.730,0.63606,0.97641,1.01258,7.7618,1.3118,1138.0,12.357
2455537,"2010/12/06","Mon",0.00070659,0.033784,0.00058241,1.00580,0.75330,82.714,0.63783,0.98492,1.01198,7.7614,1.3158,1133.9,12.388
2455538,"2010/12/07","Tue",0.00070423,0.032787,0.00058005,1.00930,0.75058,83.070,0.63287,0.98296,1.01081,7.7632,1.3135,1132.8,12.427
2455539,"2010/12/08","Wed",0.00072176,0.034459,0.00059418,1.00990,0.75523,84.158,0.63329,0.98768,1.02217,7.7680,1.3362,1143.7,12.437
2455540,"2010/12/09","Thu",0.00071878,0.035199,0.00059137,1.00980,0.75731,83.870,0.63561,0.98469,1.01815,7.7734,1.3394,1141.0,12.474
2455541,"2010/12/10","Fri",0.00072714,0.034734,0.00059773,1.00930,0.75524,83.899,0.63259,0.97971,1.01478,7.7739,1.3361,1143.0,12.456
2455544,"2010/12/13","Mon",0.00071480,0.034095,0.00058858,1.00460,0.74686,83.577,0.62969,0.96698,1.00571,7.7783,1.3245,1145.5,12.386
2455545,"2010/12/14","Tue",0.00071710,0.033467,0.00058789,1.00410,0.74654,83.536,0.63314,0.96114,1.00040,7.7729,1.3275,1141.0,12.364
2455546,"2010/12/15","Wed",0.00072007,0.034412,0.00058789,1.00350,0.75152,84.045,0.64052,0.96213,1.00855,7.7758,1.3441,1156.1,12.398
2455547,"2010/12/16","Thu",0.00073368,0.034305,0.00058823,1.00560,0.75729,84.221,0.64059,0.96599,1.01371,7.7773,1.3573,1155.9,12.452
2455548,"2010/12/17","Fri",0.00073073,0.034746,0.00058962,1.01240,0.76017,84.156,0.64608,0.97085,1.01484,7.7770,1.3589,1155.7,12.430
2455551,"2010/12/20","Mon",0.00072464,0.034235,0.00058685,1.01780,0.76194,83.701,0.64438,0.96383,1.00653,7.7761,1.3474,1155.3,12.412
2455552,"2010/12/21","Tue",0.00072307,0.034188,0.00058241,1.01750,0.76154,83.745,0.64681,0.95855,1.00286,7.7740,1.3445,1156.2,12.372
2455553,"2010/12/22","Wed",0.00072098,0.034072,0.00057870,1.01480,0.76404,83.591,0.64980,0.95037,0.99980,7.7794,1.3473,1154.5,12.337
2455554,"2010/12/23","Thu",0.00072807,0.034270,0.00058140,1.00950,0.76333,82.950,0.64941,0.96216,0.99507,7.7783,1.3355,1152.4,12.337
2455555,"2010/12/24","Fri",,,,1.00640,0.76242,82.899,0.64754,0.96223,0.99545,7.7807,1.3351,1151.5,12.355
2455560,"2010/12/29","Wed",0.00070796,0.032852,0.00057307,1.00030,0.75861,81.925,0.64677,0.94968,0.98503,7.7826,1.3067,1144.5,12.360
2455561,"2010/12/30","Thu",0.00071149,0.032573,0.00056980,1.00090,0.75369,81.706,0.64972,0.93708,0.98806,7.7815,1.3005,1131.0,12.384
2455562,"2010/12/31","Fri",,0.032648,,0.99460,0.74675,81.126,0.64114,0.93433,0.97701,7.7733,1.2847,1122.6,12.343
2455566,"2011/01/04","Tue",0.00072020,0.032605,0.00057045,0.99860,0.75162,81.987,0.64161,0.94807,0.99571,7.7699,1.3033,1124.6,12.256
2455567,"2011/01/05","Wed",0.00073099,0.034235,0.00058072,0.99470,0.75925,83.238,0.64532,0.96451,0.99980,7.7707,1.3121,1127.8,12.197
2455568,"2011/01/06","Thu",0.00073073,0.034388,0.00057770,0.99540,0.76764,83.158,0.64565,0.96314,1.00424,7.7739,1.3179,1122.2,12.238
2455569,"2011/01/07","Fri",0.00073153,0.035224,0.00057637,0.99340,0.77260,83.060,0.64277,0.96522,1.00486,7.7721,1.3194,1121.2,12.245
2455572,"2011/01/10","Mon",0.00073086,0.034734,0.00057405,0.99250,0.77255,82.777,0.64173,0.96857,1.00618,7.7779,1.3106,1129.1,12.241
2455573,"2011/01/11","Tue",0.00072780,0.033852,0.00056883,0.99030,0.77060,83.358,0.63993,0.97556,1.01298,7.7764,1.3151,1126.6,12.179
2455574,"2011/01/12","Wed",0.00072529,0.033784,0.00055772,0.98640,0.76536,83.311,0.63639,0.97182,1.00663,7.7742,1.3161,1112.1,12.060
2455575,"2011/01/13","Thu",0.00072385,0.034223,0.00054825,0.98680,0.74831,82.716,0.63018,0.96235,0.99969,7.7738,1.2991,1111.3,12.092
2455576,"2011/01/14","Fri",0.00073153,0.035063,0.00055218,0.99040,0.75036,83.018,0.62999,0.96606,1.01165,7.7745,1.3023,1116.6,12.059
2455579,"2011/01/17","Mon",0.00073502,0.035474,0.00055463,0.98620,0.75208,82.666,0.62868,0.96497,1.00489,7.7758,1.2922,1115.6,12.015
2455580,"2011/01/18","Tue",0.00073019,0.034734,0.00054825,0.99110,0.74631,82.661,0.62506,0.96345,1.00212,7.7776,1.2981,1111.1,12.047
2455581,"2011/01/19","Wed",0.00072886,0.034106,0.00054201,0.99390,0.74105,82.072,0.62545,0.95862,0.99719,7.7780,1.2951,1113.0,12.069
2455582,"2011/01/20","Thu",0.00074322,0.035199,0.00055279,1.00010,0.74390,82.996,0.62990,0.96572,1.01317,7.7863,1.3225,1125.0,12.081
2455583,"2011/01/21","Fri",0.00074432,0.036846,0.00055036,0.99450,0.73639,82.668,0.62520,0.95902,1.01098,7.7896,1.3197,1118.7,12.059
2455586,"2011/01/24","Mon",0.00074460,0.036284,0.00054885,0.99340,0.73244,82.440,0.62529,0.94899,1.00000,7.7978,1.3085,1118.7,12.044
2455587,"2011/01/25","Tue",0.00075529,0.037453,0.00055960,0.99860,0.73297,82.325,0.63223,0.94529,1.00910,7.7922,1.3090,1122.0,12.085
2455588,"2011/01/26","Wed",0.00075301,0.036900,0.00055835,0.99530,0.73055,82.256,0.62950,0.94368,1.00535,7.7861,1.3053,1115.8,12.050
2455589,"2011/01/27","Thu",0.00074934,0.036510,0.00055340,0.99410,0.73068,83.049,0.62878,0.94658,1.00933,7.7877,1.2952,1114.5,12.044
2455590,"2011/01/28","Fri",0.00075815,0.037481,0.00056054,0.99900,0.73499,82.020,0.63144,0.94299,1.00746,7.7932,1.2950,1116.2,12.141
2455593,"2011/01/31","Mon",0.00075358,0.036036,0.00056148,1.00220,0.72914,81.946,0.62345,0.94024,1.00240,7.7931,1.2930,1119.8,12.154
2455594,"2011/02/01","Tue",0.00075103,0.035311,0.00055188,0.99220,0.72508,81.462,0.62024,0.93887,0.98795,7.7918,1.2819,1113.6,12.008
2455595,"2011/02/02","Wed",,,,0.98830,0.72584,81.813,0.61861,0.94079,0.99386,7.7867,1.2833,1114.2,12.029
2455596,"2011/02/03","Thu",0.00075301,0.035336,0.00054705,0.99010,0.73238,81.490,0.61889,0.94349,0.98596,7.7864,1.2929,1113.7,12.041
2455597,"2011/02/04","Fri",0.00073801,0.034590,0.00054407,0.99010,0.73619,82.030,0.62153,0.95569,0.98645,7.7868,1.3009,1113.7,11.998
2455600,"2011/02/07","Mon",0.00074212,0.034235,0.00054201,0.98860,0.73771,82.383,0.62075,0.95711,0.98643,7.7846,1.2977,1103.3,11.971
2455601,"2011/02/08","Tue",0.00073341,0.033991,0.00054113,0.99060,0.73069,81.935,0.62149,0.95692,0.98283,7.7827,1.2863,1100.7,11.983
2455602,"2011/02/09","Wed",0.00073260,0.033091,0.00053821,0.99470,0.73054,82.479,0.62153,0.96115,0.99064,7.7853,1.2967,1108.9,12.055
2455603,"2011/02/10","Thu",0.00073896,0.033557,0.00054615,0.99550,0.73333,83.097,0.61994,0.96604,0.99411,7.7903,1.3022,1121.1,12.078
2455604,"2011/02/11","Fri",0.00073314,0.033333,0.00054675,0.99030,0.73969,83.499,0.62558,0.97576,1.00000,7.7950,1.3171,1126.6,12.071
2455607,"2011/02/14","Mon",0.00073260,0.033156,0.00054645,0.98850,0.74212,83.348,0.62417,0.97083,0.99769,7.7956,1.3214,1125.9,12.048
2455608,"2011/02/15","Tue",0.00072846,0.032552,0.00054289,0.98870,0.74104,83.788,0.62007,0.96761,1.00122,7.7946,1.3303,1122.2,12.130
2455609,"2011/02/16","Wed",0.00072926,0.032499,0.00054705,0.98550,0.73826,83.730,0.62259,0.96175,1.00173,7.7900,1.3289,1117.4,12.089
2455610,"2011/02/17","Thu",0.00072516,0.032669,0.00054526,0.98390,0.73475,83.241,0.61838,0.95091,0.98865,7.7877,1.3166,1114.3,12.046
2455611,"2011/02/18","Fri",0.00072280,0.030642,0.00054466,0.98300,0.73140,83.235,0.61565,0.94839,0.98596,7.7848,1.3096,1112.0,12.010
2455614,"2011/02/21","Mon",0.00071276,0.029913,0.00054142,0.98380,0.73128,83.161,0.61611,0.94669,0.99133,7.7837,1.3130,1119.2,12.058
2455615,"2011/02/22","Tue",0.00071378,0.030404,0.00054915,0.98590,0.73209,82.919,0.62002,0.93949,1.00082,7.7927,1.3352,1128.0,12.100
2455616,"2011/02/23","Wed",0.00070960,0.030039,0.00055741,0.99240,0.72687,82.425,0.61655,0.93200,1.00000,7.7945,1.3420,1127.7,12.183
2455617,"2011/02/24","Thu",0.00070847,0.030048,0.00056433,0.98420,0.72501,81.677,0.62091,0.92526,0.99144,7.7962,1.3378,1132.6,12.176
2455618,"2011/02/25","Fri",0.00071301,0.030731,0.00055835,0.98090,0.72692,81.742,0.62204,0.92845,0.98475,7.7938,1.3309,1126.2,12.128
2455621,"2011/02/28","Mon",0.00070872,0.029860,0.00055432,0.97390,0.72506,81.909,0.61553,0.93054,0.98295,7.7884,1.3297,1124.6,12.113
2455622,"2011/03/01","Tue",0.00070385,0.029095,0.00054705,0.97430,0.72401,81.874,0.61319,0.92852,0.98444,7.7892,1.3321,1123.8,12.090
2455623,"2011/03/02","Wed",0.00069662,0.028777,0.00054171,0.97340,0.72104,81.592,0.61313,0.92221,0.98462,7.7898,1.3469,1125.3,12.113
2455624,"2011/03/03","Thu",0.00070348,0.028960,0.00054318,0.97470,0.71706,82.392,0.61483,0.93068,0.98713,7.7896,1.3511,1117.8,12.030
2455625,"2011/03/04","Fri",0.00070077,0.029044,0.00054705,0.97140,0.71516,82.392,0.61543,0.92638,0.98911,7.7884,1.3575,1117.8,12.007
2455628,"2011/03/07","Mon",0.00069565,0.027322,0.00054407,0.97380,0.71551,82.108,0.61719,0.92567,0.98913,7.7863,1.3582,1118.0,12.033
2455629,"2011/03/08","Tue",0.00070114,0.027495,0.00055310,0.97130,0.71884,82.734,0.61870,0.93484,0.98890,7.7876,1.3500,1115.2,12.002
2455630,"2011/03/09","Wed",0.00069881,0.027647,0.00055218,0.96860,0.71913,82.786,0.61726,0.92991,0.98907,7.7867,1.3520,1115.9,11.970
2455631,"2011/03/10","Thu",0.00070759,0.028417,0.00056243,0.97310,0.72344,82.959,0.62259,0.93209,0.99826,7.7895,1.3589,1125.0,11.965
2455632,"2011/03/11","Fri",0.00070847,0.029326,0.00056275,0.97340,0.72130,81.798,0.62373,0.92784,0.98922,7.7882,1.3428,1126.6,11.922
2455635,"2011/03/14","Mon",0.00070311,0.027640,0.00056754,0.97590,0.71562,81.665,0.61809,0.92546,0.99267,7.7911,1.3560,1126.9,11.923
2455636,"2011/03/15","Tue",0.00071403,0.029516,0.00058445,0.98300,0.71595,80.839,0.62255,0.91895,1.01008,7.7963,1.3698,1136.4,12.008
2455637,"2011/03/16","Wed",0.00071327,0.028794,0.00057937,0.99180,0.71828,80.178,0.62389,0.91217,1.01609,7.7967,1.3708,1133.5,12.085
2455638,"2011/03/17","Thu",0.00071238,0.029011,0.00058927,0.98850,0.71326,78.765,0.61948,0.90019,1.01813,7.8016,1.3876,1133.6,12.105
2455639,"2011/03/18","Fri",0.00070423,0.028449,0.00058139,0.98440,0.70723,81.154,0.61784,0.90270,1.00500,7.7999,1.3703,1126.3,12.059
2455642,"2011/03/21","Mon",0.00069832,0.027655,0.00057438,0.97740,0.70510,81.112,0.61445,0.90584,0.99583,7.7984,1.3645,1122.2,11.991
2455643,"2011/03/22","Tue",0.00070126,0.027816,0.00057604,0.97680,0.70370,80.995,0.61023,0.90411,0.98827,7.7929,1.3488,1121.5,11.988
2455644,"2011/03/23","Wed",0.00069469,0.027337,0.00057339,0.98210,0.70807,80.964,0.61558,0.90649,0.98952,7.7926,1.3520,1125.0,12.005
2455645,"2011/03/24","Thu",0.00069109,0.026469,0.00056754,0.97480,0.70429,80.829,0.61884,0.90620,0.97852,7.7942,1.3308,1119.2,11.955
2455646,"2011/03/25","Fri",0.00069638,0.026539,0.00057078,0.97780,0.70707,81.146,0.62170,0.91443,0.97246,7.7934,1.3237,1111.1,11.935
2455649,"2011/03/28","Mon",0.00070572,0.026539,0.00057803,0.97580,0.70900,81.657,0.62415,0.91702,0.97278,7.8001,1.3256,1112.7,11.957
2455650,"2011/03/29","Tue",0.00070547,0.027307,0.00057307,0.97610,0.70973,82.371,0.62570,0.92067,0.97434,7.7940,1.3235,1113.0,11.966
2455651,"2011/03/30","Wed",0.00070151,0.026645,0.00056818,0.97140,0.70952,82.955,0.62357,0.92146,0.96908,7.7848,1.3118,1101.4,11.922
2455652,"2011/03/31","Thu",0.00069493,0.026406,0.00056402,0.97180,0.70512,82.777,0.62315,0.91584,0.96552,7.7754,1.3094,1098.1,11.918
2455653,"2011/04/01","Fri",0.00070522,0.026575,0.00056402,0.96290,0.70346,84.023,0.61991,0.92427,0.96280,7.7789,1.3042,1086.8,11.829
2455656,"2011/04/04","Mon",0.00069662,0.026001,0.00056148,0.96790,0.70321,83.947,0.62005,0.92243,0.96616,7.7713,1.3039,1087.5,11.856
2455657,"2011/04/05","Tue",0.00069759,0.026260,0.00055960,0.96360,0.70274,84.674,0.61419,0.92431,0.96659,7.7719,1.2985,1087.6,11.823
2455658,"2011/04/06","Wed",0.00068423,0.025233,0.00055310,0.95880,0.69772,85.303,0.61300,0.91734,0.95947,7.7731,1.2849,1084.6,11.788
2455659,"2011/04/07","Thu",0.00068517,0.025310,0.00056180,0.95930,0.69996,84.969,0.61340,0.91790,0.95633,7.7701,1.2868,1090.1,11.794
2455660,"2011/04/08","Fri",0.00068050,0.024863,0.00055463,0.95660,0.69269,85.031,0.61199,0.91053,0.94957,7.7672,1.2789,1082.1,11.746
2455663,"2011/04/11","Mon",0.00068120,0.024172,0.00055494,0.95470,0.69191,84.562,0.61031,0.90682,0.94938,7.7686,1.2796,1086.1,11.741
2455664,"2011/04/12","Tue",0.00068942,0.024728,0.00056022,0.96250,0.69190,83.769,0.61494,0.89827,0.95515,7.7733,1.2742,1092.5,11.826
2455665,"2011/04/13","Wed",0.00068611,0.024863,0.00055991,0.96400,0.69079,83.608,0.61409,0.89409,0.95201,7.7759,1.2661,1086.8,11.808
2455666,"2011/04/14","Thu",0.00068224,0.024588,0.00056433,0.96260,0.69143,83.270,0.61164,0.89262,0.95044,7.7739,1.2633,1087.7,11.765
2455667,"2011/04/15","Fri",0.00067716,0.023469,0.00055960,0.96150,0.69243,83.175,0.61262,0.89334,0.94720,7.7738,1.2547,1087.7,11.703
2455670,"2011/04/18","Mon",0.00066979,0.023370,0.00056243,0.96910,0.70372,82.406,0.61620,0.89873,0.95337,7.7768,1.2711,1096.3,11.779
2455671,"2011/04/19","Tue",0.00067092,0.023137,0.00056180,0.95710,0.69841,82.438,0.61298,0.89919,0.95177,7.7775,1.2704,1086.4,11.696
2455672,"2011/04/20","Wed",0.00066622,0.022326,0.00055432,0.95240,0.68905,82.602,0.60961,0.89151,0.93666,7.7709,1.2543,1077.4,11.622
2455673,"2011/04/21","Thu",0.00066489,0.021617,0.00055188,0.95190,0.68566,81.849,0.60350,0.88221,0.93059,7.7676,1.2469,1080.5,11.607
2455677,"2011/04/25","Mon",,,,0.95410,0.68611,81.967,0.60624,0.88081,0.93310,7.7724,1.2506,1081.7,11.618
2455678,"2011/04/26","Tue",0.00066778,0.021988,0.00055188,0.95070,0.68376,81.957,0.60736,0.88027,0.92841,7.7712,1.2424,1084.0,11.574
2455679,"2011/04/27","Wed",0.00066181,0.022075,0.00055188,0.95490,0.68222,82.604,0.60498,0.88066,0.92682,7.7694,1.2476,1080.2,11.597
2455680,"2011/04/28","Thu",0.00065125,0.020534,0.00054496,0.95110,0.67641,81.570,0.60113,0.87369,0.91814,7.7695,1.2488,1073.5,11.550
2455681,"2011/04/29","Fri",,,,0.94860,0.67477,81.285,0.59916,0.86685,0.91431,7.7673,1.2385,1069.4,11.525
2455684,"2011/05/02","Mon",,,,0.94920,0.67243,81.198,0.59920,0.86416,0.91173,7.7657,1.2367,1066.5,11.505
2455685,"2011/05/03","Tue",0.00064925,0.022931,0.00053821,0.94900,0.67229,81.042,0.60477,0.86116,0.91576,7.7676,1.2423,1072.3,11.559
2455686,"2011/05/04","Wed",0.00064893,0.024820,0.00054318,0.95800,0.67304,80.708,0.60522,0.85842,0.92893,7.7705,1.2667,1076.4,11.632
2455687,"2011/05/05","Thu",0.00066181,0.026427,0.00055494,0.96690,0.68580,80.108,0.60884,0.87006,0.94002,7.7722,1.2714,1081.5,11.694
2455688,"2011/05/06","Fri",0.00067272,0.029240,0.00055897,0.96170,0.68988,80.544,0.60921,0.87324,0.92935,7.7701,1.2576,1085.4,11.584
2455691,"2011/05/09","Mon",0.00066578,0.026316,0.00055835,0.96610,0.69931,80.643,0.61211,0.87541,0.93001,7.7722,1.2624,1081.9,11.631
2455692,"2011/05/10","Tue",0.00066072,0.026042,0.00055772,0.96100,0.69653,80.757,0.61238,0.88052,0.92582,7.7730,1.2612,1082.2,11.592
2455693,"2011/05/11","Wed",0.00066313,0.025523,0.00055772,0.95820,0.70090,80.793,0.60935,0.88477,0.92984,7.7704,1.2640,1076.6,11.605
